35,1
37,2
38,1
40,3
41,3201
42,3263
47,2
48,2
49,3
50,1
51,3
52,2
54,1
55,1
56,1
57,2
58,3
59,1
61,1
62,3
63,3
64,2
65,1
66,2
67,1
68,1
71,2
73,2
76,2
77,1
78,4
80,1
82,2
83,1
86,5
88,2
89,3
90,1
91,2
92,1
93,4
94,2
97,1
98,4
99,2
100,1
103,1
105,2
106,3
109,2
113,2
114,1
115,1
